timestamp,門診大樓_AH_2_2冰水流量,門診大樓_AH_2_2溫度1,門診大樓_AH_2_2溫度2,門診大樓_AH_2_2冷凍頓,門診大樓_AH_2_2冰水效率,門診大樓_AH_2_2電壓平均,門診大樓_AH_2_2電流平均,門診大樓_AH_2_2輸出功率,門診大樓_AH_2_2輸出功率千瓦時,門診大樓_AH_2_2_1 EC_FAN直流電壓,門診大樓_AH_2_2_1 EC_FAN直流電流,門診大樓_AH_2_2_1 EC_FAN有效功率,門診大樓_AH_2_2_1 EC_FAN輸出功率千瓦時,門診大樓_AH_2_2_2 EC_FAN直流電壓,門診大樓_AH_2_2_2 EC_FAN直流電流,門診大樓_AH_2_2_2 EC_FAN有效功率,門診大樓_AH_2_2_2 EC_FAN輸出功率千瓦時
2026-09-09T00:00:00.000+08:00,0.0,11.566059112548828,10.507080078125,0.0,nan,386.29998779296875,0.0,0.0,1208.9000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-09T00:01:00.000+08:00,0.0,11.655364990234375,10.5556640625,0.0,nan,386.0,0.0,0.0,1208.9000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-09T00:02:00.000+08:00,0.0,11.686168670654297,10.548828125,0.0,nan,386.5,0.0,0.0,1208.9000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-09T00:03:00.000+08:00,0.0,11.630958557128906,10.611328125,0.0,nan,386.5,0.0,0.0,1208.9000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-09T00:04:00.000+08:00,0.0,11.652111053466797,10.576416015625,0.0,nan,386.70001220703125,0.0,0.0,1208.9000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-09T00:05:00.000+08:00,0.0,11.641510009765625,10.6044921875,0.0,nan,386.3999938964844,0.0,0.0,1208.9000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-09T00:06:00.000+08:00,0.0,11.683563232421875,10.666748046875,0.0,nan,386.20001220703125,0.0,0.0,1208.9000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-09T00:07:00.000+08:00,0.0,11.7457275390625,10.5625,0.0,nan,386.29998779296875,0.0,0.0,1208.9000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-09T00:08:00.000+08:00,0.0,11.74142074584961,10.604248046875,0.0,nan,386.5,0.0,0.0,1208.9000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-09T00:09:00.000+08:00,0.0,11.687847137451172,10.673828125,0.0,nan,386.29998779296875,0.0,0.0,1208.9000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
