timestamp,門診大樓_AH_2_2冰水流量,門診大樓_AH_2_2溫度1,門診大樓_AH_2_2溫度2,門診大樓_AH_2_2冷凍頓,門診大樓_AH_2_2冰水效率,門診大樓_AH_2_2電壓平均,門診大樓_AH_2_2電流平均,門診大樓_AH_2_2輸出功率,門診大樓_AH_2_2輸出功率千瓦時,門診大樓_AH_2_2_1 EC_FAN直流電壓,門診大樓_AH_2_2_1 EC_FAN直流電流,門診大樓_AH_2_2_1 EC_FAN有效功率,門診大樓_AH_2_2_1 EC_FAN輸出功率千瓦時,門診大樓_AH_2_2_2 EC_FAN直流電壓,門診大樓_AH_2_2_2 EC_FAN直流電流,門診大樓_AH_2_2_2 EC_FAN有效功率,門診大樓_AH_2_2_2 EC_FAN輸出功率千瓦時
2026-09-12T00:00:00.000+08:00,0.0,11.5706787109375,10.51416015625,0.0,nan,389.6000061035156,0.0,0.0,1303.5999755859375,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-12T00:01:00.000+08:00,0.0,11.564746856689453,10.5283203125,0.0,nan,390.1000061035156,0.0,0.0,1303.5999755859375,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-12T00:02:00.000+08:00,0.0,11.60348129272461,10.548828125,0.0,nan,390.3999938964844,0.0,0.0,1303.5999755859375,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-12T00:03:00.000+08:00,0.0,11.611747741699219,10.513916015625,0.0,nan,390.3999938964844,0.0,0.0,1303.5999755859375,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-12T00:04:00.000+08:00,0.0,11.60544204711914,10.507080078125,0.0,nan,390.29998779296875,0.0,0.0,1303.5999755859375,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-12T00:05:00.000+08:00,0.0,11.57769775390625,10.59765625,0.0,nan,390.20001220703125,0.0,0.0,1303.5999755859375,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-12T00:06:00.000+08:00,0.0,11.597225189208984,10.58349609375,0.0,nan,390.3999938964844,0.0,0.0,1303.5999755859375,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-12T00:07:00.000+08:00,0.0,11.661079406738281,10.611328125,0.0,nan,390.20001220703125,0.0,0.0,1303.5999755859375,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-12T00:08:00.000+08:00,0.0,11.584300994873047,10.59765625,0.0,nan,390.1000061035156,0.0,0.0,1303.5999755859375,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-12T00:09:00.000+08:00,0.0,11.651798248291016,10.597412109375,0.0,nan,390.20001220703125,0.0,0.0,1303.5999755859375,nan,nan,nan,65536.0,nan,nan,nan,65536.0
