timestamp,門診大樓_AH_2_2冰水流量,門診大樓_AH_2_2溫度1,門診大樓_AH_2_2溫度2,門診大樓_AH_2_2冷凍頓,門診大樓_AH_2_2冰水效率,門診大樓_AH_2_2電壓平均,門診大樓_AH_2_2電流平均,門診大樓_AH_2_2輸出功率,門診大樓_AH_2_2輸出功率千瓦時,門診大樓_AH_2_2_1 EC_FAN直流電壓,門診大樓_AH_2_2_1 EC_FAN直流電流,門診大樓_AH_2_2_1 EC_FAN有效功率,門診大樓_AH_2_2_1 EC_FAN輸出功率千瓦時,門診大樓_AH_2_2_2 EC_FAN直流電壓,門診大樓_AH_2_2_2 EC_FAN直流電流,門診大樓_AH_2_2_2 EC_FAN有效功率,門診大樓_AH_2_2_2 EC_FAN輸出功率千瓦時
2026-09-04T00:00:00.000+08:00,0.0,12.381563186645508,10.1494140625,0.0,nan,386.8000030517578,0.0,0.0,1100.5999755859375,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-04T00:01:00.000+08:00,0.0,12.409809112548828,10.1533203125,0.0,nan,387.29998779296875,0.0,0.0,1100.5999755859375,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-04T00:02:00.000+08:00,0.0,12.426315307617188,10.173583984375,0.0,nan,387.1000061035156,0.0,0.0,1100.5999755859375,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-04T00:03:00.000+08:00,0.0,12.404075622558594,10.132080078125,0.0,nan,387.20001220703125,0.0,0.0,1100.5999755859375,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-04T00:04:00.000+08:00,0.0,12.484283447265625,10.2294921875,0.0,nan,387.1000061035156,0.0,0.0,1100.5999755859375,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-04T00:05:00.000+08:00,0.0,12.420269012451172,10.1669921875,0.0,nan,386.8999938964844,0.0,0.0,1100.5999755859375,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-04T00:06:00.000+08:00,0.0,12.38431167602539,10.22265625,0.0,nan,387.1000061035156,0.0,0.0,1100.5999755859375,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-04T00:07:00.000+08:00,0.0,12.467288970947266,10.1875,0.0,nan,387.0,0.0,0.0,1100.5999755859375,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-04T00:08:00.000+08:00,0.0,12.476020812988281,10.22265625,0.0,nan,387.29998779296875,0.0,0.0,1100.5999755859375,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-04T00:09:00.000+08:00,0.0,12.46237564086914,10.1875,0.0,nan,387.70001220703125,0.0,0.0,1100.5999755859375,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-04T00:10:00.000+08:00,0.0,12.491737365722656,10.208251953125,0.0,nan,387.3999938964844,0.0,0.0,1100.5999755859375,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-04T00:11:00.000+08:00,0.0,12.478561401367188,10.21533203125,0.0,nan,387.6000061035156,0.0,0.0,1100.5999755859375,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-04T00:12:00.000+08:00,0.0,12.447818756103516,10.2919921875,0.0,nan,387.6000061035156,0.0,0.0,1100.5999755859375,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-04T00:13:00.000+08:00,0.0,12.454498291015625,10.2783203125,0.0,nan,387.70001220703125,0.0,0.0,1100.5999755859375,nan,nan,nan,65536.0,nan,nan,nan,65536.0
