timestamp,門診大樓_AH_3_2冰水流量,門診大樓_AH_3_2溫度1,門診大樓_AH_3_2溫度2,門診大樓_AH_3_2冷凍頓,門診大樓_AH_3_2冰水效率,門診大樓_AH_3_2電壓平均,門診大樓_AH_3_2電流平均,門診大樓_AH_3_2輸出功率,門診大樓_AH_3_2輸出功率千瓦時,門診大樓_AH_3_2_1 EC_FAN直流電壓,門診大樓_AH_3_2_1 EC_FAN直流電流,門診大樓_AH_3_2_1 EC_FAN有效功率,門診大樓_AH_3_2_1 EC_FAN輸出功率千瓦時,門診大樓_AH_3_2_2 EC_FAN直流電壓,門診大樓_AH_3_2_2 EC_FAN直流電流,門診大樓_AH_3_2_2 EC_FAN有效功率,門診大樓_AH_3_2_2 EC_FAN輸出功率千瓦時,門診大樓_AH_3_2_3 EC_FAN直流電壓,門診大樓_AH_3_2_3 EC_FAN直流電流,門診大樓_AH_3_2_3 EC_FAN有效功率,門診大樓_AH_3_2_3 EC_FAN輸出功率千瓦時
2026-09-13T00:00:00.000+08:00,0.0,17.34016704559326,18.6669921875,0.0,nan,389.25,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:01:00.000+08:00,0.0,17.31535530090332,18.69482421875,0.0,nan,389.79998779296875,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:02:00.000+08:00,0.0,17.360443115234375,18.69482421875,0.0,nan,389.70001220703125,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:03:00.000+08:00,0.0,17.352611541748047,18.72265625,0.0,nan,389.6000061035156,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:04:00.000+08:00,0.0,17.355419158935547,18.6953125,0.0,nan,390.1000061035156,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:05:00.000+08:00,0.0,17.482715606689453,18.708984375,0.0,nan,389.3999938964844,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:06:00.000+08:00,0.0,17.478181838989258,18.6953125,0.0,nan,389.79998779296875,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:07:00.000+08:00,0.0,17.477689743041992,18.681640625,0.0,nan,390.0,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:08:00.000+08:00,0.0,17.45841407775879,18.6953125,0.0,nan,389.8999938964844,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:09:00.000+08:00,0.0,17.499616622924805,18.736328125,0.0,nan,389.8999938964844,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:10:00.000+08:00,0.0,17.48330307006836,18.6953125,0.0,nan,389.8999938964844,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:11:00.000+08:00,0.0,17.492273330688477,18.6953125,0.0,nan,389.6000061035156,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:12:00.000+08:00,0.0,17.383193969726562,18.8203125,0.0,nan,389.5,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:13:00.000+08:00,0.0,17.48214340209961,18.69482421875,0.0,nan,389.70001220703125,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:14:00.000+08:00,0.0,17.49747657775879,18.63916015625,0.0,nan,389.70001220703125,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:15:00.000+08:00,0.0,17.39438247680664,18.84716796875,0.0,nan,389.6000061035156,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:16:00.000+08:00,0.0,17.375774383544922,18.84765625,0.0,nan,389.70001220703125,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:17:00.000+08:00,0.0,17.386568069458008,18.79150390625,0.0,nan,389.6000061035156,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:18:00.000+08:00,0.0,17.38213348388672,18.84765625,0.0,nan,389.6000061035156,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:19:00.000+08:00,0.0,17.396127700805664,18.8203125,0.0,nan,390.5,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:20:00.000+08:00,0.0,17.396127700805664,18.83349609375,0.0,nan,390.20001220703125,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:21:00.000+08:00,0.0,17.3984432220459,18.8203125,0.0,nan,390.20001220703125,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:22:00.000+08:00,0.0,17.39506721496582,18.79150390625,0.0,nan,389.8999938964844,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:23:00.000+08:00,0.0,17.401229858398438,18.77783203125,0.0,nan,389.29998779296875,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:24:00.000+08:00,0.0,17.399600982666016,18.84716796875,0.0,nan,389.29998779296875,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:25:00.000+08:00,0.0,17.54091453552246,18.833984375,0.0,nan,389.1000061035156,0.0,0.0,2117.89990234375,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
