timestamp,門診大樓_AH_2_2冰水流量,門診大樓_AH_2_2溫度1,門診大樓_AH_2_2溫度2,門診大樓_AH_2_2冷凍頓,門診大樓_AH_2_2冰水效率,門診大樓_AH_2_2電壓平均,門診大樓_AH_2_2電流平均,門診大樓_AH_2_2輸出功率,門診大樓_AH_2_2輸出功率千瓦時,門診大樓_AH_2_2_1 EC_FAN直流電壓,門診大樓_AH_2_2_1 EC_FAN直流電流,門診大樓_AH_2_2_1 EC_FAN有效功率,門診大樓_AH_2_2_1 EC_FAN輸出功率千瓦時,門診大樓_AH_2_2_2 EC_FAN直流電壓,門診大樓_AH_2_2_2 EC_FAN直流電流,門診大樓_AH_2_2_2 EC_FAN有效功率,門診大樓_AH_2_2_2 EC_FAN輸出功率千瓦時
2026-09-13T00:00:00.000+08:00,0.0,17.59656524658203,15.4202880859375,0.0,nan,389.3000030517578,0.0,0.0,1316.800048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:01:00.000+08:00,0.0,17.543930053710938,15.472412109375,0.0,nan,389.8999938964844,0.0,0.0,1316.800048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:02:00.000+08:00,0.0,17.542984008789062,15.4658203125,0.0,nan,389.70001220703125,0.0,0.0,1316.800048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:03:00.000+08:00,0.0,17.561767578125,15.444580078125,0.0,nan,389.6000061035156,0.0,0.0,1316.800048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:04:00.000+08:00,0.0,17.521682739257812,15.4794921875,0.0,nan,390.1000061035156,0.0,0.0,1316.800048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:05:00.000+08:00,0.0,17.598648071289062,15.486328125,0.0,nan,389.3999938964844,0.0,0.0,1316.800048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:06:00.000+08:00,0.0,17.524864196777344,15.4375,0.0,nan,389.79998779296875,0.0,0.0,1316.800048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:07:00.000+08:00,0.0,17.601516723632812,15.444580078125,0.0,nan,390.0,0.0,0.0,1316.800048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:08:00.000+08:00,0.0,17.537277221679688,15.5419921875,0.0,nan,389.8999938964844,0.0,0.0,1316.800048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:09:00.000+08:00,0.0,17.508323669433594,15.5556640625,0.0,nan,389.70001220703125,0.0,0.0,1316.800048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:10:00.000+08:00,0.0,17.516990661621094,15.53515625,0.0,nan,389.70001220703125,0.0,0.0,1316.800048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:11:00.000+08:00,0.0,17.538955688476562,15.5419921875,0.0,nan,389.79998779296875,0.0,0.0,1316.800048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:12:00.000+08:00,0.0,17.51727294921875,15.5,0.0,nan,389.6000061035156,0.0,0.0,1316.800048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:13:00.000+08:00,0.0,17.54688262939453,15.5283203125,0.0,nan,389.6000061035156,0.0,0.0,1316.800048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:14:00.000+08:00,0.0,17.592933654785156,15.548828125,0.0,nan,389.79998779296875,0.0,0.0,1316.800048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:15:00.000+08:00,0.0,17.597763061523438,15.513916015625,0.0,nan,389.70001220703125,0.0,0.0,1316.800048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-13T00:16:00.000+08:00,0.0,17.57897186279297,15.5556640625,0.0,nan,389.6000061035156,0.0,0.0,1316.800048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0
