timestamp,門診大樓_AH_3_2冰水流量,門診大樓_AH_3_2溫度1,門診大樓_AH_3_2溫度2,門診大樓_AH_3_2冷凍頓,門診大樓_AH_3_2冰水效率,門診大樓_AH_3_2電壓平均,門診大樓_AH_3_2電流平均,門診大樓_AH_3_2輸出功率,門診大樓_AH_3_2輸出功率千瓦時,門診大樓_AH_3_2_1 EC_FAN直流電壓,門診大樓_AH_3_2_1 EC_FAN直流電流,門診大樓_AH_3_2_1 EC_FAN有效功率,門診大樓_AH_3_2_1 EC_FAN輸出功率千瓦時,門診大樓_AH_3_2_2 EC_FAN直流電壓,門診大樓_AH_3_2_2 EC_FAN直流電流,門診大樓_AH_3_2_2 EC_FAN有效功率,門診大樓_AH_3_2_2 EC_FAN輸出功率千瓦時,門診大樓_AH_3_2_3 EC_FAN直流電壓,門診大樓_AH_3_2_3 EC_FAN直流電流,門診大樓_AH_3_2_3 EC_FAN有效功率,門診大樓_AH_3_2_3 EC_FAN輸出功率千瓦時
2026-09-03T00:00:00.000+08:00,672.8600463867188,9.01263427734375,10.3056640625,26.918813705444336,0.13206377625465393,386.3000030517578,3.072999954223633,1.7760000228881836,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:01:00.000+08:00,655.9966430664062,9.070167541503906,9.3681640625,26.249032974243164,0.13528117537498474,385.8999938964844,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:02:00.000+08:00,660.410888671875,9.235294342041016,9.395751953125,24.75315284729004,0.14349687099456787,386.3999938964844,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:03:00.000+08:00,238.2030792236328,9.272388458251953,9.5625,2.6688058376312256,0.0,386.6000061035156,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:04:00.000+08:00,0.0,9.270347595214844,9.6875,0.0,nan,386.5,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:05:00.000+08:00,0.0,9.353530883789062,9.763916015625,0.0,nan,386.5,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:06:00.000+08:00,0.0,9.362678527832031,9.833251953125,0.0,nan,386.70001220703125,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:07:00.000+08:00,0.0,9.420372009277344,9.882080078125,0.0,nan,386.79998779296875,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:08:00.000+08:00,0.0,9.418304443359375,9.979248046875,0.0,nan,386.8999938964844,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:09:00.000+08:00,0.0,9.398914337158203,10.0,0.0,nan,386.70001220703125,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:10:00.000+08:00,0.0,9.448051452636719,10.1181640625,0.0,nan,386.8999938964844,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:11:00.000+08:00,0.0,9.47567367553711,10.1181640625,0.0,nan,387.0,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:12:00.000+08:00,0.0,9.447452545166016,10.1806640625,0.0,nan,387.20001220703125,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:13:00.000+08:00,0.0,9.462406158447266,10.145751953125,0.0,nan,387.0,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:14:00.000+08:00,0.0,9.499996185302734,10.2294921875,0.0,nan,386.70001220703125,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:15:00.000+08:00,0.0,9.461784362792969,10.20849609375,0.0,nan,387.1000061035156,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:16:00.000+08:00,0.0,9.525875091552734,10.229248046875,0.0,nan,387.20001220703125,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:17:00.000+08:00,0.0,9.561382293701172,10.21533203125,0.0,nan,387.29998779296875,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:18:00.000+08:00,0.0,9.511848449707031,10.27099609375,0.0,nan,387.3999938964844,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:19:00.000+08:00,0.0,9.544689178466797,10.270751953125,0.0,nan,387.3999938964844,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:20:00.000+08:00,0.0,9.553855895996094,10.3056640625,0.0,nan,387.3999938964844,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:21:00.000+08:00,0.0,9.58353042602539,10.34765625,0.0,nan,387.3999938964844,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:22:00.000+08:00,0.0,9.522945404052734,10.354248046875,0.0,nan,386.79998779296875,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:23:00.000+08:00,0.0,9.538414001464844,10.354248046875,0.0,nan,387.5,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:24:00.000+08:00,0.0,9.620342254638672,10.347412109375,0.0,nan,387.20001220703125,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:25:00.000+08:00,0.0,9.579505920410156,10.388916015625,0.0,nan,387.29998779296875,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:26:00.000+08:00,0.0,9.588787078857422,10.375,0.0,nan,387.20001220703125,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:27:00.000+08:00,0.0,9.635204315185547,10.486328125,0.0,nan,387.20001220703125,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:28:00.000+08:00,0.0,9.629875183105469,10.4794921875,0.0,nan,387.1000061035156,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:29:00.000+08:00,0.0,9.651634216308594,10.472412109375,0.0,nan,387.20001220703125,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:30:00.000+08:00,0.0,9.676937103271484,10.451416015625,0.0,nan,387.29998779296875,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:31:00.000+08:00,0.0,9.677268981933594,10.486328125,0.0,nan,387.5,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:32:00.000+08:00,0.0,9.707542419433594,10.548828125,0.0,nan,387.1000061035156,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:33:00.000+08:00,0.0,9.70819091796875,10.548828125,0.0,nan,387.70001220703125,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:34:00.000+08:00,0.0,9.742759704589844,10.534912109375,0.0,nan,387.79998779296875,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:35:00.000+08:00,0.0,9.74044418334961,10.5556640625,0.0,nan,387.3999938964844,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:36:00.000+08:00,0.0,9.704265594482422,10.59033203125,0.0,nan,387.6000061035156,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:37:00.000+08:00,0.0,9.750995635986328,10.576416015625,0.0,nan,387.8999938964844,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:38:00.000+08:00,0.0,9.763175964355469,10.6806640625,0.0,nan,387.6000061035156,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:39:00.000+08:00,0.0,9.768089294433594,10.6669921875,0.0,nan,387.3999938964844,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:40:00.000+08:00,0.0,9.867450714111328,10.6806640625,0.0,nan,387.5,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:41:00.000+08:00,0.0,9.873050689697266,10.625,0.0,nan,387.3999938964844,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:42:00.000+08:00,0.0,9.823043823242188,10.701416015625,0.0,nan,387.6000061035156,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:43:00.000+08:00,0.0,9.83160400390625,10.729248046875,0.0,nan,387.8999938964844,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:44:00.000+08:00,0.0,9.866817474365234,10.7294921875,0.0,nan,387.70001220703125,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:45:00.000+08:00,0.0,9.866817474365234,10.6875,0.0,nan,387.29998779296875,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:46:00.000+08:00,0.0,9.916149139404297,10.798583984375,0.0,nan,387.29998779296875,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:47:00.000+08:00,0.0,9.90762710571289,10.75,0.0,nan,387.3999938964844,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:48:00.000+08:00,0.0,9.882942199707031,10.861083984375,0.0,nan,387.1000061035156,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:49:00.000+08:00,0.0,9.875389099121094,10.8681640625,0.0,nan,387.1000061035156,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:50:00.000+08:00,0.0,9.961898803710938,10.819580078125,0.0,nan,387.29998779296875,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:51:00.000+08:00,0.0,9.987201690673828,10.84765625,0.0,nan,387.0,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:52:00.000+08:00,0.0,9.993484497070312,10.888916015625,0.0,nan,387.3999938964844,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:53:00.000+08:00,0.0,9.952079772949219,10.923583984375,0.0,nan,387.20001220703125,0.0,0.0,1641.699951171875,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
