timestamp,門診大樓_AH_2_2冰水流量,門診大樓_AH_2_2溫度1,門診大樓_AH_2_2溫度2,門診大樓_AH_2_2冷凍頓,門診大樓_AH_2_2冰水效率,門診大樓_AH_2_2電壓平均,門診大樓_AH_2_2電流平均,門診大樓_AH_2_2輸出功率,門診大樓_AH_2_2輸出功率千瓦時,門診大樓_AH_2_2_1 EC_FAN直流電壓,門診大樓_AH_2_2_1 EC_FAN直流電流,門診大樓_AH_2_2_1 EC_FAN有效功率,門診大樓_AH_2_2_1 EC_FAN輸出功率千瓦時,門診大樓_AH_2_2_2 EC_FAN直流電壓,門診大樓_AH_2_2_2 EC_FAN直流電流,門診大樓_AH_2_2_2 EC_FAN有效功率,門診大樓_AH_2_2_2 EC_FAN輸出功率千瓦時
2026-09-03T00:00:00.000+08:00,0.0,11.484312057495117,10.4169921875,0.0,nan,386.40000915527344,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:01:00.000+08:00,0.0,11.527061462402344,10.4794921875,0.0,nan,386.20001220703125,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:02:00.000+08:00,0.0,11.520423889160156,10.486328125,0.0,nan,386.5,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:03:00.000+08:00,0.0,11.508495330810547,10.444580078125,0.0,nan,386.70001220703125,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:04:00.000+08:00,0.0,11.531352996826172,10.4375,0.0,nan,386.5,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:05:00.000+08:00,0.0,11.501934051513672,10.5,0.0,nan,386.6000061035156,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:06:00.000+08:00,0.0,11.568717956542969,10.5,0.0,nan,386.6000061035156,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:07:00.000+08:00,0.0,11.623291015625,10.4375,0.0,nan,386.79998779296875,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:08:00.000+08:00,0.0,11.567428588867188,10.5,0.0,nan,386.8999938964844,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:09:00.000+08:00,0.0,11.58395767211914,10.5556640625,0.0,nan,386.79998779296875,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:10:00.000+08:00,0.0,11.590538024902344,10.53515625,0.0,nan,386.8999938964844,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:11:00.000+08:00,0.0,11.593849182128906,10.548828125,0.0,nan,387.1000061035156,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:12:00.000+08:00,0.0,11.685508728027344,10.53515625,0.0,nan,387.20001220703125,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:13:00.000+08:00,0.0,11.63753890991211,10.58349609375,0.0,nan,387.1000061035156,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:14:00.000+08:00,0.0,11.62796401977539,10.5419921875,0.0,nan,386.70001220703125,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:15:00.000+08:00,0.0,11.662391662597656,10.58349609375,0.0,nan,387.20001220703125,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:16:00.000+08:00,0.0,11.637226104736328,10.6044921875,0.0,nan,387.29998779296875,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:17:00.000+08:00,0.0,11.660724639892578,10.6181640625,0.0,nan,387.3999938964844,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:18:00.000+08:00,0.0,11.67660903930664,10.597412109375,0.0,nan,387.3999938964844,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:19:00.000+08:00,0.0,11.63958740234375,10.625,0.0,nan,387.5,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:20:00.000+08:00,0.0,11.74737548828125,10.569580078125,0.0,nan,387.3999938964844,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:21:00.000+08:00,0.0,11.703754425048828,10.673828125,0.0,nan,387.5,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:22:00.000+08:00,0.0,11.730541229248047,10.6669921875,0.0,nan,386.8999938964844,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:23:00.000+08:00,0.0,11.697166442871094,10.7158203125,0.0,nan,387.5,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:24:00.000+08:00,0.0,11.70870590209961,10.645751953125,0.0,nan,387.1000061035156,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:25:00.000+08:00,0.0,11.727897644042969,10.625,0.0,nan,387.3999938964844,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:26:00.000+08:00,0.0,11.762310028076172,10.736328125,0.0,nan,387.20001220703125,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-03T00:27:00.000+08:00,0.0,11.751399993896484,10.625,0.0,nan,387.1000061035156,0.0,0.0,1069.4000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
