timestamp,門診大樓_AH_1_4冰水流量,門診大樓_AH_1_4溫度1,門診大樓_AH_1_4溫度2,門診大樓_AH_1_4冷凍頓,門診大樓_AH_1_4冰水效率,門診大樓_AH_1_4電壓平均,門診大樓_AH_1_4電流平均,門診大樓_AH_1_4輸出功率,門診大樓_AH_1_4輸出功率千瓦時,門診大樓_AH_1_4 EC_FAN直流電壓,門診大樓_AH_1_4 EC_FAN直流電流,門診大樓_AH_1_4 EC_FAN有效功率,門診大樓_AH_1_4 EC_FAN輸出功率千瓦時
2026-09-03T00:00:00.000+08:00,0.0,12.2574462890625,12.37158203125,0.0,nan,385.34999084472656,0.0,0.0,1146.5,nan,nan,nan,65536.0
2026-09-03T00:01:00.000+08:00,0.0,12.278228759765625,12.25,0.0,nan,385.5,0.0,0.0,1146.5,nan,nan,nan,65536.0
2026-09-03T00:02:00.000+08:00,0.0,12.261085510253906,12.34033203125,0.0,nan,385.8999938964844,0.0,0.0,1146.5,nan,nan,nan,65536.0
2026-09-03T00:03:00.000+08:00,0.0,12.365543365478516,12.416748046875,0.0,nan,386.1000061035156,0.0,0.0,1146.5,nan,nan,nan,65536.0
2026-09-03T00:04:00.000+08:00,0.0,12.332462310791016,12.33349609375,0.0,nan,385.79998779296875,0.0,0.0,1146.5,nan,nan,nan,65536.0
2026-09-03T00:05:00.000+08:00,0.0,12.392223358154297,12.520751953125,0.0,nan,385.79998779296875,0.0,0.0,1146.5,nan,nan,nan,65536.0
2026-09-03T00:06:00.000+08:00,0.0,12.405376434326172,12.479248046875,0.0,nan,385.8999938964844,0.0,0.0,1146.5,nan,nan,nan,65536.0
2026-09-03T00:07:00.000+08:00,0.0,12.491832733154297,12.520751953125,0.0,nan,386.29998779296875,0.0,0.0,1146.5,nan,nan,nan,65536.0
2026-09-03T00:08:00.000+08:00,0.0,12.51806640625,12.611083984375,0.0,nan,386.20001220703125,0.0,0.0,1146.5,nan,nan,nan,65536.0
2026-09-03T00:09:00.000+08:00,0.0,12.449127197265625,12.4931640625,0.0,nan,386.20001220703125,0.0,0.0,1146.5,nan,nan,nan,65536.0
2026-09-03T00:10:00.000+08:00,0.0,12.516948699951172,12.638916015625,0.0,nan,386.29998779296875,0.0,0.0,1146.5,nan,nan,nan,65536.0
2026-09-03T00:11:00.000+08:00,0.0,12.464344024658203,12.507080078125,0.0,nan,386.5,0.0,0.0,1146.5,nan,nan,nan,65536.0
2026-09-03T00:12:00.000+08:00,0.0,12.534832000732422,12.625,0.0,nan,386.70001220703125,0.0,0.0,1146.5,nan,nan,nan,65536.0
2026-09-03T00:13:00.000+08:00,0.0,12.624038696289062,12.65283203125,0.0,nan,386.5,0.0,0.0,1146.5,nan,nan,nan,65536.0
2026-09-03T00:14:00.000+08:00,0.0,12.60211181640625,12.65283203125,0.0,nan,386.1000061035156,0.0,0.0,1146.5,nan,nan,nan,65536.0
2026-09-03T00:15:00.000+08:00,0.0,12.604560852050781,12.6806640625,0.0,nan,386.20001220703125,0.0,0.0,1146.5,nan,nan,nan,65536.0
2026-09-03T00:16:00.000+08:00,0.0,12.573429107666016,12.673583984375,0.0,nan,386.5,0.0,0.0,1146.5,nan,nan,nan,65536.0
2026-09-03T00:17:00.000+08:00,0.0,12.631221771240234,12.757080078125,0.0,nan,386.6000061035156,0.0,0.0,1146.5,nan,nan,nan,65536.0
2026-09-03T00:18:00.000+08:00,0.0,12.647132873535156,12.729248046875,0.0,nan,386.70001220703125,0.0,0.0,1146.5,nan,nan,nan,65536.0
2026-09-03T00:19:00.000+08:00,0.0,12.703697204589844,12.77783203125,0.0,nan,386.79998779296875,0.0,0.0,1146.5,nan,nan,nan,65536.0
