timestamp,醫療大樓_CH1_冰水流量,醫療大樓_CH1_冰水溫度1,醫療大樓_CH1_冰水溫度2,醫療大樓_CH1_冷卻水流量,醫療大樓_CH1_冷卻水溫度1,醫療大樓_CH1_冷卻水溫度2,醫療大樓_CH1_平均電壓,醫療大樓_CH1_平均電流,醫療大樓_CH1_有效功率,醫療大樓_CH1_功率因數,醫療大樓_CH1_頻率,醫療大樓_CH1_輸出功率千瓦時,醫療大樓_CH1_冰水冷凍噸,醫療大樓_CH1_冰水效率,醫療大樓_CH1_冷卻水冷凍噸,醫療大樓_CH1_冷卻水效率
2026-09-10T00:00:00.000+08:00,3747.9443359375,10.750178337097168,7.76171875,2805.7158203125,27.05077362060547,31.181640625,386.20001220703125,212.3730010986328,127.90599822998047,0.8999999761581421,60.029998779296875,158760.59375,246.2338409423828,0.49993130564689636,254.3011932373047,0.48407164216041565
2026-09-10T00:01:00.000+08:00,3745.391357421875,10.728175163269043,7.387803554534912,2796.92724609375,27.09200668334961,31.486328125,386.1000061035156,225.33299255371094,136.16099548339844,0.9039999842643738,60.040000915527344,158763.0,235.35641479492188,0.5017921328544617,246.1442108154297,0.4798000156879425
2026-09-10T00:02:00.000+08:00,3651.82177734375,10.72565746307373,7.51171875,2815.2119140625,27.024444580078125,31.611328125,386.1000061035156,205.82699584960938,122.3219985961914,0.8889999985694885,60.0,158765.0,221.459716796875,0.5554057359695435,231.65635681152344,0.530958890914917
2026-09-10T00:03:00.000+08:00,3718.52294921875,10.733195304870605,7.668510913848877,2830.64453125,27.034603118896484,31.34765625,385.79998779296875,197.322998046875,116.56600189208984,0.8830000162124634,60.0,158766.90625,242.48426818847656,0.576532244682312,245.77731323242188,0.5688076019287109
2026-09-10T00:04:00.000+08:00,3723.031982421875,10.653742790222168,7.731553554534912,2805.866455078125,27.088584899902344,31.111328125,385.8999938964844,219.6490020751953,131.58799743652344,0.8980000019073486,59.9900016784668,158769.09375,242.91477966308594,0.49976372718811035,251.7942352294922,0.4821397066116333
2026-09-10T00:05:00.000+08:00,3739.132080078125,10.681368827819824,7.3587236404418945,2796.8779296875,27.037504196166992,31.486328125,385.79998779296875,217.4709930419922,130.375,0.8970000147819519,60.02000045776367,158771.203125,227.28941345214844,0.5094826221466064,238.672607421875,0.485183447599411
2026-09-10T00:06:00.000+08:00,3714.6982421875,10.669695854187012,7.512260913848877,2795.0615234375,27.04842185974121,31.486328125,385.8999938964844,202.5229949951172,120.6259994506836,0.890999972820282,59.970001220703125,158773.296875,216.76998901367188,0.5789546370506287,219.09434509277344,0.5728126168251038
2026-09-10T00:07:00.000+08:00,3683.45263671875,10.6853666305542,7.701388835906982,2787.159912109375,27.240150451660156,31.13916015625,385.79998779296875,196.1739959716797,116.16899871826172,0.8859999775886536,59.959999084472656,158775.203125,240.01605224609375,0.5499632358551025,234.26002502441406,0.5634764432907104
2026-09-10T00:08:00.000+08:00,3733.78857421875,10.66205883026123,7.6399736404418945,2795.727294921875,27.181766510009766,31.236328125,385.8999938964844,226.30599975585938,135.8780059814453,0.8989999890327454,59.959999084472656,158777.296875,233.72145080566406,0.5134316682815552,238.29307556152344,0.5035815834999084
2026-09-10T00:09:00.000+08:00,3636.073486328125,10.6868314743042,7.326388835906982,2788.024658203125,27.190114974975586,31.611328125,385.8999938964844,218.4550018310547,131.00799560546875,0.8970000147819519,59.959999084472656,158779.5,217.8249053955078,0.5284060835838318,228.5438690185547,0.5036232471466064
