timestamp,門診大樓_AH_1_4冰水流量,門診大樓_AH_1_4溫度1,門診大樓_AH_1_4溫度2,門診大樓_AH_1_4冷凍頓,門診大樓_AH_1_4冰水效率,門診大樓_AH_1_4電壓平均,門診大樓_AH_1_4電流平均,門診大樓_AH_1_4輸出功率,門診大樓_AH_1_4輸出功率千瓦時,門診大樓_AH_1_4 EC_FAN直流電壓,門診大樓_AH_1_4 EC_FAN直流電流,門診大樓_AH_1_4 EC_FAN有效功率,門診大樓_AH_1_4 EC_FAN輸出功率千瓦時
2026-09-10T00:00:00.000+08:00,0.0,18.92339324951172,12.854248046875,0.0,nan,386.79998779296875,0.0,0.0,1227.300048828125,nan,nan,nan,65536.0
2026-09-10T00:01:00.000+08:00,0.0,18.950469970703125,12.861083984375,0.0,nan,386.70001220703125,0.0,0.0,1227.300048828125,nan,nan,nan,65536.0
2026-09-10T00:02:00.000+08:00,0.0,18.974456787109375,12.882080078125,0.0,nan,386.8999938964844,0.0,0.0,1227.300048828125,nan,nan,nan,65536.0
2026-09-10T00:03:00.000+08:00,0.0,19.05406951904297,12.9306640625,0.0,nan,386.5,0.0,0.0,1227.300048828125,nan,nan,nan,65536.0
2026-09-10T00:04:00.000+08:00,0.0,19.062889099121094,12.95849609375,0.0,nan,386.6000061035156,0.0,0.0,1227.300048828125,nan,nan,nan,65536.0
2026-09-10T00:05:00.000+08:00,0.0,18.991195678710938,12.888916015625,0.0,nan,386.6000061035156,0.0,0.0,1227.300048828125,nan,nan,nan,65536.0
2026-09-10T00:06:00.000+08:00,0.0,18.968971252441406,12.979248046875,0.0,nan,386.5,0.0,0.0,1227.300048828125,nan,nan,nan,65536.0
2026-09-10T00:07:00.000+08:00,0.0,19.052711486816406,13.0,0.0,nan,386.6000061035156,0.0,0.0,1227.300048828125,nan,nan,nan,65536.0
2026-09-10T00:08:00.000+08:00,0.0,19.114013671875,13.0556640625,0.0,nan,386.3999938964844,0.0,0.0,1227.300048828125,nan,nan,nan,65536.0
2026-09-10T00:09:00.000+08:00,0.0,19.0980224609375,12.96533203125,0.0,nan,386.5,0.0,0.0,1227.300048828125,nan,nan,nan,65536.0
2026-09-10T00:10:00.000+08:00,0.0,19.08464813232422,13.1181640625,0.0,nan,386.29998779296875,0.0,0.0,1227.300048828125,nan,nan,nan,65536.0
2026-09-10T00:11:00.000+08:00,0.0,19.0670166015625,13.034912109375,0.0,nan,386.20001220703125,0.0,0.0,1227.300048828125,nan,nan,nan,65536.0
2026-09-10T00:12:00.000+08:00,0.0,19.055252075195312,13.1806640625,0.0,nan,386.0,0.0,0.0,1227.300048828125,nan,nan,nan,65536.0
2026-09-10T00:13:00.000+08:00,0.0,19.028053283691406,13.097412109375,0.0,nan,385.6000061035156,0.0,0.0,1227.300048828125,nan,nan,nan,65536.0
2026-09-10T00:14:00.000+08:00,0.0,19.115745544433594,13.194580078125,0.0,nan,385.79998779296875,0.0,0.0,1227.300048828125,nan,nan,nan,65536.0
2026-09-10T00:15:00.000+08:00,0.0,19.04181671142578,13.21533203125,0.0,nan,386.3999938964844,0.0,0.0,1227.300048828125,nan,nan,nan,65536.0
2026-09-10T00:16:00.000+08:00,0.0,19.053611755371094,13.173583984375,0.0,nan,386.1000061035156,0.0,0.0,1227.300048828125,nan,nan,nan,65536.0
2026-09-10T00:17:00.000+08:00,0.0,19.10614013671875,13.173583984375,0.0,nan,386.29998779296875,0.0,0.0,1227.300048828125,nan,nan,nan,65536.0
2026-09-10T00:18:00.000+08:00,0.0,19.107749938964844,13.145751953125,0.0,nan,386.6000061035156,0.0,0.0,1227.300048828125,nan,nan,nan,65536.0
2026-09-10T00:19:00.000+08:00,0.0,19.028335571289062,13.208251953125,0.0,nan,386.70001220703125,0.0,0.0,1227.300048828125,nan,nan,nan,65536.0
