timestamp,門診大樓_AH_1_4冰水流量,門診大樓_AH_1_4溫度1,門診大樓_AH_1_4溫度2,門診大樓_AH_1_4冷凍頓,門診大樓_AH_1_4冰水效率,門診大樓_AH_1_4電壓平均,門診大樓_AH_1_4電流平均,門診大樓_AH_1_4輸出功率,門診大樓_AH_1_4輸出功率千瓦時,門診大樓_AH_1_4 EC_FAN直流電壓,門診大樓_AH_1_4 EC_FAN直流電流,門診大樓_AH_1_4 EC_FAN有效功率,門診大樓_AH_1_4 EC_FAN輸出功率千瓦時
2026-09-08T00:00:00.000+08:00,0.0,18.22008514404297,13.125,0.0,nan,383.70001220703125,0.0,0.0,1197.5,nan,nan,nan,65536.0
2026-09-08T00:01:00.000+08:00,0.0,18.130828857421875,13.111083984375,0.0,nan,383.6000061035156,0.0,0.0,1197.5,nan,nan,nan,65536.0
2026-09-08T00:02:00.000+08:00,0.0,18.215957641601562,13.1181640625,0.0,nan,383.3999938964844,0.0,0.0,1197.5,nan,nan,nan,65536.0
2026-09-08T00:03:00.000+08:00,0.0,18.231292724609375,13.111083984375,0.0,nan,383.5,0.0,0.0,1197.5,nan,nan,nan,65536.0
2026-09-08T00:04:00.000+08:00,0.0,18.180252075195312,13.15283203125,0.0,nan,383.79998779296875,0.0,0.0,1197.5,nan,nan,nan,65536.0
2026-09-08T00:05:00.000+08:00,0.0,18.16132354736328,13.27783203125,0.0,nan,383.6000061035156,0.0,0.0,1197.5,nan,nan,nan,65536.0
2026-09-08T00:06:00.000+08:00,0.0,18.12616729736328,13.236083984375,0.0,nan,383.79998779296875,0.0,0.0,1197.5,nan,nan,nan,65536.0
2026-09-08T00:07:00.000+08:00,0.0,18.32701873779297,13.347412109375,0.0,nan,383.79998779296875,0.0,0.0,1197.5,nan,nan,nan,65536.0
2026-09-08T00:08:00.000+08:00,0.0,18.19622039794922,13.333251953125,0.0,nan,383.70001220703125,0.0,0.0,1197.5,nan,nan,nan,65536.0
2026-09-08T00:09:00.000+08:00,0.0,18.272064208984375,13.375,0.0,nan,383.79998779296875,0.0,0.0,1197.5,nan,nan,nan,65536.0
2026-09-08T00:10:00.000+08:00,0.0,18.22075653076172,13.34033203125,0.0,nan,383.79998779296875,0.0,0.0,1197.5,nan,nan,nan,65536.0
2026-09-08T00:11:00.000+08:00,0.0,18.28002166748047,13.354248046875,0.0,nan,383.5,0.0,0.0,1197.5,nan,nan,nan,65536.0
2026-09-08T00:12:00.000+08:00,0.0,18.363037109375,13.388916015625,0.0,nan,383.6000061035156,0.0,0.0,1197.5,nan,nan,nan,65536.0
2026-09-08T00:13:00.000+08:00,0.0,18.346275329589844,13.375,0.0,nan,383.8999938964844,0.0,0.0,1197.5,nan,nan,nan,65536.0
2026-09-08T00:14:00.000+08:00,0.0,18.28119659423828,13.46533203125,0.0,nan,383.6000061035156,0.0,0.0,1197.5,nan,nan,nan,65536.0
2026-09-08T00:15:00.000+08:00,0.0,18.262779235839844,13.416748046875,0.0,nan,383.3999938964844,0.0,0.0,1197.5,nan,nan,nan,65536.0
2026-09-08T00:16:00.000+08:00,0.0,18.354225158691406,13.382080078125,0.0,nan,383.70001220703125,0.0,0.0,1197.5,nan,nan,nan,65536.0
2026-09-08T00:17:00.000+08:00,0.0,18.36469268798828,13.486083984375,0.0,nan,383.5,0.0,0.0,1197.5,nan,nan,nan,65536.0
