timestamp,門診大樓_AH_3_2冰水流量,門診大樓_AH_3_2溫度1,門診大樓_AH_3_2溫度2,門診大樓_AH_3_2冷凍頓,門診大樓_AH_3_2冰水效率,門診大樓_AH_3_2電壓平均,門診大樓_AH_3_2電流平均,門診大樓_AH_3_2輸出功率,門診大樓_AH_3_2輸出功率千瓦時,門診大樓_AH_3_2_1 EC_FAN直流電壓,門診大樓_AH_3_2_1 EC_FAN直流電流,門診大樓_AH_3_2_1 EC_FAN有效功率,門診大樓_AH_3_2_1 EC_FAN輸出功率千瓦時,門診大樓_AH_3_2_2 EC_FAN直流電壓,門診大樓_AH_3_2_2 EC_FAN直流電流,門診大樓_AH_3_2_2 EC_FAN有效功率,門診大樓_AH_3_2_2 EC_FAN輸出功率千瓦時,門診大樓_AH_3_2_3 EC_FAN直流電壓,門診大樓_AH_3_2_3 EC_FAN直流電流,門診大樓_AH_3_2_3 EC_FAN有效功率,門診大樓_AH_3_2_3 EC_FAN輸出功率千瓦時
2026-09-08T00:00:00.000+08:00,290.6539611816406,8.887310028076172,12.15283203125,17.93610954284668,0.20166024565696716,384.20001220703125,6.1529998779296875,3.556999921798706,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:01:00.000+08:00,290.18853759765625,8.896442413330078,11.458251953125,18.58405113220215,0.19053973257541656,383.8999938964844,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:02:00.000+08:00,295.80291748046875,8.94826889038086,11.326416015625,19.20940399169922,0.18480531871318817,384.0,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:03:00.000+08:00,24.00621795654297,9.084709167480469,11.4375,1.2543623447418213,0.0,384.1000061035156,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:04:00.000+08:00,0.0,9.127758026123047,11.5556640625,0.0,nan,384.3999938964844,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:05:00.000+08:00,0.0,9.151050567626953,11.6669921875,0.0,nan,384.1000061035156,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:06:00.000+08:00,0.0,9.207080841064453,11.701416015625,0.0,nan,384.3999938964844,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:07:00.000+08:00,0.0,9.276374816894531,11.8056640625,0.0,nan,384.29998779296875,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:08:00.000+08:00,0.0,9.286094665527344,11.75,0.0,nan,384.20001220703125,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:09:00.000+08:00,0.0,9.260917663574219,11.8125,0.0,nan,384.3999938964844,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:10:00.000+08:00,0.0,9.273841857910156,11.826416015625,0.0,nan,384.1000061035156,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:11:00.000+08:00,0.0,9.305095672607422,11.8125,0.0,nan,384.1000061035156,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:12:00.000+08:00,0.0,9.270965576171875,11.888916015625,0.0,nan,384.5,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:13:00.000+08:00,0.0,9.284286499023438,11.882080078125,0.0,nan,384.3999938964844,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:14:00.000+08:00,0.0,9.314064025878906,11.923583984375,0.0,nan,384.3999938964844,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:15:00.000+08:00,0.0,9.32305908203125,11.95849609375,0.0,nan,384.1000061035156,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:16:00.000+08:00,0.0,9.330970764160156,11.9931640625,0.0,nan,383.8999938964844,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:17:00.000+08:00,0.0,9.35528564453125,11.9794921875,0.0,nan,384.20001220703125,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:18:00.000+08:00,0.0,9.431495666503906,11.9375,0.0,nan,384.29998779296875,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:19:00.000+08:00,0.0,9.395893096923828,12.013916015625,0.0,nan,384.6000061035156,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:20:00.000+08:00,0.0,9.397621154785156,12.0,0.0,nan,384.5,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:21:00.000+08:00,0.0,9.420719146728516,12.007080078125,0.0,nan,384.29998779296875,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:22:00.000+08:00,0.0,9.425403594970703,12.0419921875,0.0,nan,384.3999938964844,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:23:00.000+08:00,0.0,9.378555297851562,12.069580078125,0.0,nan,384.3999938964844,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:24:00.000+08:00,0.0,9.46773910522461,12.0693359375,0.0,nan,384.8999938964844,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:25:00.000+08:00,0.0,9.478477478027344,12.1181640625,0.0,nan,384.3999938964844,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:26:00.000+08:00,0.0,9.48956298828125,12.09033203125,0.0,nan,385.0,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-08T00:27:00.000+08:00,0.0,9.49859619140625,12.159912109375,0.0,nan,385.29998779296875,0.0,0.0,1850.300048828125,nan,nan,nan,65536.0,nan,nan,nan,65536.0,nan,nan,nan,65536.0
