timestamp,門診大樓_AH_2_2冰水流量,門診大樓_AH_2_2溫度1,門診大樓_AH_2_2溫度2,門診大樓_AH_2_2冷凍頓,門診大樓_AH_2_2冰水效率,門診大樓_AH_2_2電壓平均,門診大樓_AH_2_2電流平均,門診大樓_AH_2_2輸出功率,門診大樓_AH_2_2輸出功率千瓦時,門診大樓_AH_2_2_1 EC_FAN直流電壓,門診大樓_AH_2_2_1 EC_FAN直流電流,門診大樓_AH_2_2_1 EC_FAN有效功率,門診大樓_AH_2_2_1 EC_FAN輸出功率千瓦時,門診大樓_AH_2_2_2 EC_FAN直流電壓,門診大樓_AH_2_2_2 EC_FAN直流電流,門診大樓_AH_2_2_2 EC_FAN有效功率,門診大樓_AH_2_2_2 EC_FAN輸出功率千瓦時
2026-09-11T00:00:00.000+08:00,0.0,11.659080505371094,10.611328125,0.0,nan,382.6000061035156,0.0,0.0,1271.9000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-11T00:01:00.000+08:00,0.0,11.655437469482422,10.5625,0.0,nan,382.79998779296875,0.0,0.0,1271.9000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-11T00:02:00.000+08:00,0.0,11.666675567626953,10.611328125,0.0,nan,382.8999938964844,0.0,0.0,1271.9000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-11T00:03:00.000+08:00,0.0,11.632965087890625,10.6806640625,0.0,nan,382.79998779296875,0.0,0.0,1271.9000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-11T00:04:00.000+08:00,0.0,11.63494873046875,10.6533203125,0.0,nan,382.79998779296875,0.0,0.0,1271.9000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-11T00:05:00.000+08:00,0.0,11.714012145996094,10.64599609375,0.0,nan,382.70001220703125,0.0,0.0,1271.9000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-11T00:06:00.000+08:00,0.0,11.730541229248047,10.6669921875,0.0,nan,382.8999938964844,0.0,0.0,1271.9000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-11T00:07:00.000+08:00,0.0,11.726898193359375,10.6806640625,0.0,nan,382.3999938964844,0.0,0.0,1271.9000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-11T00:08:00.000+08:00,0.0,11.72723388671875,10.66015625,0.0,nan,382.70001220703125,0.0,0.0,1271.9000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-11T00:09:00.000+08:00,0.0,11.726570129394531,10.659912109375,0.0,nan,382.29998779296875,0.0,0.0,1271.9000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-11T00:10:00.000+08:00,0.0,11.696186065673828,10.7431640625,0.0,nan,383.0,0.0,0.0,1271.9000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
2026-09-11T00:11:00.000+08:00,0.0,11.754711151123047,10.7431640625,0.0,nan,382.3999938964844,0.0,0.0,1271.9000244140625,nan,nan,nan,65536.0,nan,nan,nan,65536.0
