timestamp,門診大樓_AH_1_3冰水流量,門診大樓_AH_1_3溫度1,門診大樓_AH_1_3溫度2,門診大樓_AH_1_3冷凍頓,門診大樓_AH_1_3冰水效率,門診大樓_AH_1_3電壓平均,門診大樓_AH_1_3電流平均,門診大樓_AH_1_3輸出功率,門診大樓_AH_1_3輸出功率千瓦時,門診大樓_AH_1_3 EC_FAN直流電壓,門診大樓_AH_1_3 EC_FAN直流電流,門診大樓_AH_1_3 EC_FAN有效功率,門診大樓_AH_1_3 EC_FAN輸出功率千瓦時
2026-09-11T00:00:00.000+08:00,5.650540113449097,13.612966537475586,12.6878662109375,0.10641288012266159,0.0,382.5,0.0,0.0,2609.199951171875,nan,nan,nan,65536.0
2026-09-11T00:01:00.000+08:00,5.849668502807617,13.594837188720703,12.8056640625,0.11337579041719437,0.0,382.79998779296875,0.0,0.0,2609.199951171875,nan,nan,nan,65536.0
2026-09-11T00:02:00.000+08:00,6.168696880340576,13.686180114746094,12.72265625,0.1232835054397583,0.0,382.8999938964844,0.0,0.0,2609.199951171875,nan,nan,nan,65536.0
2026-09-11T00:03:00.000+08:00,6.34468412399292,13.663272857666016,12.75,0.10803518444299698,0.0,382.70001220703125,0.0,0.0,2609.199951171875,nan,nan,nan,65536.0
2026-09-11T00:04:00.000+08:00,6.884341239929199,13.696914672851562,12.8056640625,0.13550426065921783,0.0,382.8999938964844,0.0,0.0,2609.199951171875,nan,nan,nan,65536.0
2026-09-11T00:05:00.000+08:00,6.515417575836182,13.749519348144531,12.75,0.11830349266529083,0.0,382.70001220703125,0.0,0.0,2609.199951171875,nan,nan,nan,65536.0
2026-09-11T00:06:00.000+08:00,6.661826133728027,13.712318420410156,12.78515625,0.1305910348892212,0.0,382.6000061035156,0.0,0.0,2609.199951171875,nan,nan,nan,65536.0
2026-09-11T00:07:00.000+08:00,6.374075889587402,13.808116912841797,12.84765625,0.11849135160446167,0.0,382.3999938964844,0.0,0.0,2609.199951171875,nan,nan,nan,65536.0
2026-09-11T00:08:00.000+08:00,7.124693870544434,13.78277587890625,12.84033203125,0.13041795790195465,0.0,382.3999938964844,0.0,0.0,2609.199951171875,nan,nan,nan,65536.0
2026-09-11T00:09:00.000+08:00,6.708877086639404,13.76021957397461,12.826416015625,0.1119733527302742,0.0,382.3999938964844,0.0,0.0,2609.199951171875,nan,nan,nan,65536.0
2026-09-11T00:10:00.000+08:00,6.461813926696777,13.847728729248047,12.888916015625,0.13139867782592773,0.0,382.8999938964844,0.0,0.0,2609.199951171875,nan,nan,nan,65536.0
2026-09-11T00:11:00.000+08:00,6.357414722442627,13.831478118896484,12.882080078125,0.12269174307584763,0.0,382.3999938964844,0.0,0.0,2609.199951171875,nan,nan,nan,65536.0
2026-09-11T00:12:00.000+08:00,6.081326484680176,13.816963195800781,13.0419921875,0.10428635776042938,0.0,383.1000061035156,0.0,0.0,2609.199951171875,nan,nan,nan,65536.0
2026-09-11T00:13:00.000+08:00,5.753227233886719,13.867977142333984,12.9931640625,0.10258201509714127,0.0,382.6000061035156,0.0,0.0,2609.199951171875,nan,nan,nan,65536.0
2026-09-11T00:14:00.000+08:00,5.924386501312256,13.959300994873047,12.9794921875,0.10987039655447006,0.0,382.79998779296875,0.0,0.0,2609.199951171875,nan,nan,nan,65536.0
2026-09-11T00:15:00.000+08:00,5.078206539154053,13.945465087890625,12.9794921875,0.09613208472728729,0.0,381.8999938964844,0.0,0.0,2609.199951171875,nan,nan,nan,65536.0
2026-09-11T00:16:00.000+08:00,5.446051120758057,13.890144348144531,13.013916015625,0.09701097756624222,0.0,382.70001220703125,0.0,0.0,2609.199951171875,nan,nan,nan,65536.0
2026-09-11T00:17:00.000+08:00,5.8144659996032715,13.982353210449219,13.0,0.11413611471652985,0.0,382.20001220703125,0.0,0.0,2609.199951171875,nan,nan,nan,65536.0
2026-09-11T00:18:00.000+08:00,5.335776329040527,13.993431091308594,13.0,0.10537970066070557,0.0,383.1000061035156,0.0,0.0,2609.199951171875,nan,nan,nan,65536.0
2026-09-11T00:19:00.000+08:00,4.752090930938721,14.024749755859375,13.1806640625,0.08769804239273071,0.0,382.79998779296875,0.0,0.0,2609.199951171875,nan,nan,nan,65536.0
2026-09-11T00:20:00.000+08:00,5.308579921722412,14.00845718383789,13.1044921875,0.09100066870450974,0.0,383.1000061035156,0.0,0.0,2609.199951171875,nan,nan,nan,65536.0
